shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[313.2, 0.12413662823153196], [313.8, 0.12413662823153196], [313.8, 0.04217709182813056], [313.2, 0.04217709182813056], [313.2, 0.12413662823153196]]",rect,617,1565,190,292,215,517,"[[190, 215], [292, 215], [292, 517], [190, 517], [190, 215]]",313.0,30804,241.0,366.0,0.08195953640340141,0.09548091866072296,0.08315686002983126,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[22, 56, 128]","[245, 91, 118]","[150, 216, 183]","[245, 43, 20]",solid
"[[314.2, 0.13440681576964958], [314.8, 0.13440681576964958], [314.8, 0.051643754499548146], [314.2, 0.051643754499548146], [314.2, 0.13440681576964958]]",rect,617,1570,185,288,215,517,"[[185, 215], [288, 215], [288, 517], [185, 517], [185, 215]]",314.0,31106,236.5,366.0,0.08276306127010143,0.09302528513459886,0.09302528513459886,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 53]","[22, 56, 128]","[245, 91, 118]","[149, 216, 184]","[245, 43, 20]",solid
"[[315.2, 0.13217016894225622], [315.8, 0.13217016894225622], [315.8, 0.04749674060496734], [315.2, 0.04749674060496734], [315.2, 0.13217016894225622]]",rect,617,1575,178,282,218,524,"[[178, 218], [282, 218], [282, 524], [178, 524], [178, 218]]",315.0,31824,230.0,371.0,0.08467342833728887,0.08983345477361178,0.08983345477361178,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 52]","[21, 58, 128]","[245, 92, 117]","[148, 216, 185]","[246, 45, 19]",solid
"[[316.2, 0.1344557899895305], [316.8, 0.1344557899895305], [316.8, 0.04950565110211978], [316.2, 0.04950565110211978], [316.2, 0.1344557899895305]]",rect,617,1580,182,286,217,524,"[[182, 217], [286, 217], [286, 524], [182, 524], [182, 217]]",316.0,31928,234.0,370.5,0.08495013888741074,0.09198072054582515,0.09198072054582515,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 53]","[21, 58, 128]","[245, 92, 117]","[148, 216, 185]","[245, 45, 19]",solid
"[[317.2, 0.13701039682582164], [317.8, 0.13701039682582164], [317.8, 0.052336968488532774], [317.2, 0.052336968488532774], [317.2, 0.13701039682582164]]",rect,617,1585,187,291,217,523,"[[187, 217], [291, 217], [291, 523], [187, 523], [187, 217]]",317.0,31824,239.0,370.0,0.08467342833728887,0.09467368265717721,0.09467368265717721,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 53]","[22, 58, 128]","[245, 92, 118]","[148, 215, 184]","[245, 45, 20]",solid
"[[318.2, 0.13730784198556212], [318.8, 0.13730784198556212], [318.8, 0.05427073084370538], [318.2, 0.05427073084370538], [318.2, 0.13730784198556212]]",rect,617,1590,190,293,215,518,"[[190, 215], [293, 215], [293, 518], [190, 518], [190, 215]]",318.0,31209,241.5,366.5,0.08303711114185673,0.09578928641463375,0.09578928641463375,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[23, 57, 128]","[245, 92, 118]","[149, 216, 183]","[244, 44, 21]",solid
"[[319.2, 0.13931808282189784], [319.8, 0.13931808282189784], [319.8, 0.05655502155179642], [319.2, 0.05655502155179642], [319.2, 0.13931808282189784]]",rect,617,1595,194,297,215,517,"[[194, 215], [297, 215], [297, 517], [194, 517], [194, 215]]",319.0,31106,245.5,366.0,0.08276306127010143,0.09793655218684713,0.09793655218684713,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[23, 56, 128]","[244, 91, 119]","[150, 216, 183]","[244, 43, 21]",solid
"[[320.2, 0.1413009147459891], [320.8, 0.1413009147459891], [320.8, 0.0593413783425877], [320.2, 0.0593413783425877], [320.2, 0.1413009147459891]]",rect,617,1600,199,301,214,516,"[[199, 214], [301, 214], [301, 516], [199, 516], [199, 214]]",320.0,30804,250.0,365.0,0.08195953640340141,0.1003211465442884,0.1003211465442884,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 55]","[24, 56, 128]","[244, 91, 119]","[150, 215, 182]","[244, 43, 22]",solid
"[[321.2, 0.13730784198556212], [321.8, 0.13730784198556212], [321.8, 0.05427073084370538], [321.2, 0.05427073084370538], [321.2, 0.13730784198556212]]",rect,617,1605,190,293,215,518,"[[190, 215], [293, 215], [293, 518], [190, 518], [190, 215]]",321.0,31209,241.5,366.5,0.08303711114185673,0.09578928641463375,0.09578928641463375,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[23, 57, 128]","[245, 92, 118]","[149, 216, 183]","[244, 44, 21]",solid
"[[322.2, 0.13730784198556212], [322.8, 0.13730784198556212], [322.8, 0.05427073084370538], [322.2, 0.05427073084370538], [322.2, 0.13730784198556212]]",rect,617,1610,190,293,215,518,"[[190, 215], [293, 215], [293, 518], [190, 518], [190, 215]]",322.0,31209,241.5,366.5,0.08303711114185673,0.09578928641463375,0.09578928641463375,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[23, 57, 128]","[245, 92, 118]","[149, 216, 183]","[244, 44, 21]",solid
"[[323.2, 0.1337322051667302], [323.8, 0.1337322051667302], [323.8, 0.051772668763328804], [323.2, 0.051772668763328804], [323.2, 0.1337322051667302]]",rect,617,1615,185,287,215,517,"[[185, 215], [287, 215], [287, 517], [185, 517], [185, 215]]",323.0,30804,236.0,366.0,0.08195953640340141,0.09275243696502951,0.09275243696502951,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 53]","[22, 56, 128]","[245, 91, 118]","[149, 216, 184]","[245, 43, 20]",solid
"[[324.2, 0.12655338205436556], [324.8, 0.12655338205436556], [324.8, 0.0480633702409536], [324.2, 0.0480633702409536], [324.2, 0.12655338205436556]]",rect,617,1620,177,277,211,506,"[[177, 211], [277, 211], [277, 506], [177, 506], [177, 211]]",324.0,29500,227.0,358.5,0.07849001181341195,0.08730837614765957,0.08730837614765957,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[211, 98, 52]","[20, 54, 128]","[246, 89, 117]","[150, 218, 184]","[245, 42, 18]",solid
"[[325.2, 0.10787118885211158], [325.8, 0.10787118885211158], [325.8, 0.030445448385322156], [325.2, 0.030445448385322156], [325.2, 0.10787118885211158]]",rect,617,1625,144,244,211,502,"[[144, 211], [244, 211], [244, 502], [144, 502], [144, 211]]",325.0,29100,194.0,356.5,0.07742574046678942,0.06915831861871687,0.06915831861871687,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[212, 98, 48]","[16, 54, 128]","[248, 89, 115]","[149, 221, 187]","[247, 41, 14]",solid
"[[326.2, 0.10787118885211158], [326.8, 0.10787118885211158], [326.8, 0.030445448385322156], [326.2, 0.030445448385322156], [326.2, 0.10787118885211158]]",rect,617,1630,144,244,211,502,"[[144, 211], [244, 211], [244, 502], [144, 502], [144, 211]]",326.0,29100,194.0,356.5,0.07742574046678942,0.06915831861871687,0.06915831861871687,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[212, 98, 48]","[16, 54, 128]","[248, 89, 115]","[149, 221, 187]","[247, 41, 14]",solid
"[[327.2, 0.10023035809488698], [327.8, 0.10023035809488698], [327.8, 0.02489591082421084], [327.2, 0.02489591082421084], [327.2, 0.10023035809488698]]",rect,617,1635,133,232,209,495,"[[133, 209], [232, 209], [232, 495], [133, 495], [133, 209]]",327.0,28314,182.5,352.0,0.07533444727067613,0.0625631344595489,0.0625631344595489,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[213, 97, 47]","[14, 53, 128]","[248, 88, 114]","[150, 222, 188]","[248, 41, 13]",solid
"[[328.2, 0.09530137445293967], [328.8, 0.09530137445293967], [328.8, 0.02277926421571358], [328.2, 0.02277926421571358], [328.2, 0.09530137445293967]]",rect,617,1640,128,225,208,489,"[[128, 208], [225, 208], [225, 489], [128, 489], [128, 208]]",328.0,27257,176.5,348.5,0.07252211023722609,0.05904031933432662,0.05904031933432662,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[213, 97, 46]","[13, 52, 128]","[249, 87, 114]","[150, 223, 189]","[248, 40, 12]",solid
"[[329.2, 0.08541669137372689], [329.8, 0.08541669137372689], [329.8, 0.015653704602619722], [329.2, 0.015653704602619722], [329.2, 0.08541669137372689]]",rect,617,1645,114,209,206,482,"[[114, 206], [209, 206], [209, 482], [114, 482], [114, 206]]",329.0,26220,161.5,344.0,0.06976298677110716,0.050535197988173304,0.050535197988173304,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[214, 96, 44]","[11, 51, 128]","[250, 87, 113]","[150, 224, 190]","[249, 39, 10]",solid
"[[330.2, 0.06897689449864522], [330.8, 0.06897689449864522], [330.8, -0.0012650143784420712], [330.2, -0.0012650143784420712], [330.2, 0.06897689449864522]]",rect,617,1650,83,179,206,481,"[[83, 206], [179, 206], [179, 481], [83, 481], [83, 206]]",330.0,26400,131.0,343.5,0.0702419088770873,0.03385594006010158,0.03385594006010158,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[214, 96, 40]","[7, 50, 128]","[251, 86, 111]","[150, 227, 193]","[251, 39, 6]",solid
"[[331.2, 0.07074288113586212], [331.8, 0.07074288113586212], [331.8, 0.0017381876992235146], [331.2, 0.0017381876992235146], [331.2, 0.07074288113586212]]",rect,617,1655,88,183,206,479,"[[88, 206], [183, 206], [183, 479], [88, 479], [88, 206]]",331.0,25935,135.5,342.5,0.0690046934366386,0.03624053441754282,0.03624053441754282,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[214, 96, 41]","[8, 50, 128]","[251, 86, 111]","[150, 226, 192]","[251, 39, 7]",solid
"[[332.2, 0.05411415050868097], [332.8, 0.05411415050868097], [332.8, -0.011953154011279443], [332.2, -0.011953154011279443], [332.2, 0.05411415050868097]]",rect,617,1660,62,155,203,470,"[[62, 203], [155, 203], [155, 470], [62, 470], [62, 203]]",332.0,24831,108.5,336.5,0.06606730451996042,0.021080498248700764,0.021080498248700764,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[216, 95, 37]","[4, 49, 128]","[253, 85, 109]","[150, 229, 195]","[253, 37, 3]",solid
"[[333.2, 0.047441896063191005], [333.8, 0.047441896063191005], [333.8, -0.013178999840428585], [333.2, -0.013178999840428585], [333.2, 0.047441896063191005]]",rect,617,1665,58,147,199,455,"[[58, 199], [147, 199], [147, 455], [58, 455], [58, 199]]",333.0,22784,102.5,327.0,0.06062089590361959,0.01713144811138121,0.01713144811138121,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[217, 94, 37]","[3, 46, 128]","[253, 83, 110]","[151, 231, 194]","[253, 36, 2]",solid
"[[334.2, 0.05299463791304447], [334.8, 0.05299463791304447], [334.8, -0.007152657241328093], [334.2, -0.007152657241328093], [334.2, 0.05299463791304447]]",rect,617,1670,69,158,197,451,"[[69, 197], [158, 197], [158, 451], [69, 451], [69, 197]]",334.0,22606,113.5,324.0,0.06014729515437256,0.022920990335858187,0.022920990335858187,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[217, 94, 38]","[5, 45, 128]","[252, 82, 111]","[153, 230, 193]","[252, 35, 4]",solid
"[[335.2, 0.06221077077304282], [335.8, 0.06221077077304282], [335.8, 0.007028301450664392], [335.2, 0.007028301450664392], [335.2, 0.06221077077304282]]",rect,617,1675,94,179,190,434,"[[94, 190], [179, 190], [179, 434], [94, 434], [94, 190]]",335.0,20740,136.5,312.0,0.055182469322378434,0.03461953611185361,0.03461953611185361,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[219, 92, 41]","[8, 42, 128]","[251, 79, 113]","[156, 230, 190]","[250, 32, 7]",solid
"[[336.2, 0.07811427480673284], [336.8, 0.07811427480673284], [336.8, 0.02830637578479821], [336.2, 0.02830637578479821], [336.2, 0.07811427480673284]]",rect,617,1680,132,212,184,418,"[[132, 184], [212, 184], [212, 418], [132, 418], [132, 184]]",336.0,18720,172.0,301.0,0.04980789902193463,0.053210325295765526,0.053210325295765526,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[220, 91, 46]","[13, 39, 128]","[249, 75, 117]","[159, 229, 186]","[247, 30, 11]",solid
"[[337.2, 0.08097668963552672], [337.8, 0.08097668963552672], [337.8, 0.03467556470071334], [337.2, 0.03467556470071334], [337.2, 0.08097668963552672]]",rect,617,1685,143,220,180,406,"[[143, 180], [220, 180], [220, 406], [143, 406], [143, 180]]",337.0,17402,181.5,293.0,0.04630112493481338,0.05782612716812003,0.05782612716812003,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[221, 90, 48]","[14, 37, 128]","[249, 73, 118]","[161, 230, 184]","[246, 28, 13]",solid
"[[338.2, 0.09200591585874095], [338.8, 0.09200591585874095], [338.8, 0.050246568895639235], [338.2, 0.050246568895639235], [338.2, 0.09200591585874095]]",rect,617,1690,171,244,173,388,"[[171, 173], [244, 173], [244, 388], [171, 388], [171, 173]]",338.0,15695,207.5,280.5,0.04175934696310171,0.07112624237719009,0.07112624237719009,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 88, 51]","[18, 34, 128]","[247, 69, 120]","[164, 230, 180]","[244, 26, 16]",solid
"[[339.2, 0.10682429598044278], [339.8, 0.10682429598044278], [339.8, 0.0684573139347004], [339.2, 0.0684573139347004], [339.2, 0.10682429598044278]]",rect,617,1695,204,274,168,374,"[[204, 168], [274, 168], [274, 374], [204, 374], [204, 168]]",339.0,14420,239.0,271.0,0.03836698204574238,0.0876408049575716,0.0876408049575716,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 87, 55]","[22, 31, 128]","[245, 66, 123]","[167, 229, 176]","[241, 24, 20]",solid
"[[340.2, 0.11565158686929664], [340.8, 0.11565158686929664], [340.8, 0.08105744674733115], [340.2, 0.08105744674733115], [340.2, 0.11565158686929664]]",rect,617,1700,227,293,162,359,"[[227, 162], [293, 162], [293, 359], [227, 359], [227, 162]]",340.0,13002,260.0,260.5,0.034594140121965496,0.09835451680831389,0.09835451680831389,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[225, 85, 57]","[25, 28, 128]","[244, 63, 126]","[170, 229, 173]","[238, 21, 23]",solid
"[[341.2, 0.12880082417755118], [341.8, 0.12880082417755118], [341.8, 0.09678488139277878], [341.2, 0.09678488139277878], [341.2, 0.12880082417755118]]",rect,617,1705,256,319,157,348,"[[256, 157], [319, 157], [319, 348], [256, 348], [256, 157]]",341.0,12033,287.5,252.5,0.032015942784772405,0.11279285278516499,0.11279285278516499,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[226, 84, 60]","[29, 26, 128]","[242, 60, 128]","[173, 228, 170]","[235, 20, 26]",solid
"[[342.2, 0.15184460828284635], [342.8, 0.15184460828284635], [342.8, 0.12149425015553822], [342.2, 0.12149425015553822], [342.2, 0.15184460828284635]]",rect,617,1710,274,335,154,341,"[[274, 154], [335, 154], [335, 341], [274, 341], [274, 154]]",342.0,11407,304.5,247.5,0.030350358127308137,0.12171449470710838,0.13666942921919228,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[227, 84, 62]","[31, 25, 128]","[241, 58, 130]","[175, 227, 168]","[233, 19, 29]",solid
"[[343.2, 0.14883822837317587], [343.8, 0.14883822837317587], [343.8, 0.12042484409672075], [343.2, 0.12042484409672075], [343.2, 0.14883822837317587]]",rect,617,1715,296,355,150,331,"[[296, 150], [355, 150], [355, 331], [296, 331], [296, 150]]",343.0,10679,325.5,240.5,0.028413384276455126,0.13267684364824076,0.1346315362349483,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[227, 83, 65]","[34, 23, 128]","[240, 56, 132]","[177, 227, 166]","[231, 18, 31]",solid
"[[344.2, 0.16803468901860946], [344.8, 0.16803468901860946], [344.8, 0.14149442231221], [344.2, 0.14149442231221], [344.2, 0.16803468901860946]]",rect,617,1720,313,370,147,322,"[[313, 147], [370, 147], [370, 322], [313, 322], [313, 147]]",344.0,9975,341.5,234.5,0.026540266706399463,0.1409817500623626,0.15476455566540973,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[228, 82, 67]","[37, 21, 128]","[239, 54, 133]","[179, 226, 163]","[229, 16, 34]",solid
"[[345.2, 0.18069256468094214], [345.8, 0.18069256468094214], [345.8, 0.1553629066313258], [345.2, 0.1553629066313258], [345.2, 0.18069256468094214]]",rect,617,1725,328,384,144,314,"[[328, 144], [384, 144], [384, 314], [328, 314], [328, 144]]",345.0,9520,356.0,229.0,0.02532965804961633,0.14850363155211782,0.16802773565613396,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[229, 81, 68]","[39, 20, 128]","[238, 52, 135]","[180, 226, 161]","[227, 15, 36]",solid
"[[346.2, 0.18198941498018767], [346.8, 0.18198941498018767], [346.8, 0.15813909410237664], [346.2, 0.15813909410237664], [346.2, 0.18198941498018767]]",rect,617,1730,337,391,142,308,"[[337, 142], [391, 142], [391, 308], [337, 308], [337, 142]]",346.0,8964,364.0,225.0,0.023850320877811006,0.15258504559049582,0.17006425454128216,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[229, 80, 69]","[40, 19, 128]","[237, 50, 135]","[181, 226, 160]","[226, 14, 37]",solid
"[[347.2, 0.18563181567252765], [347.8, 0.18563181567252765], [347.8, 0.16321826111265705], [347.2, 0.16321826111265705], [347.2, 0.18563181567252765]]",rect,617,1735,354,406,139,301,"[[354, 139], [406, 139], [406, 301], [354, 301], [354, 139]]",347.0,8424,380.0,220.0,0.022413554559870586,0.16096099117330054,0.17442503839259235,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[230, 80, 71]","[42, 18, 128]","[236, 49, 137]","[183, 226, 159]","[224, 13, 38]",solid
"[[348.2, 0.18989773338523314], [348.8, 0.18989773338523314], [348.8, 0.1690114082077659], [348.2, 0.1690114082077659], [348.2, 0.18989773338523314]]",rect,617,1740,374,424,136,293,"[[374, 136], [424, 136], [424, 293], [374, 293], [374, 136]]",348.0,7850,399.0,214.5,0.020886325177467246,0.1709385061891799,0.1794545707964995,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[230, 79, 73]","[45, 16, 128]","[235, 46, 139]","[185, 225, 156]","[221, 12, 41]",solid
"[[349.2, 0.1942410917557768], [349.8, 0.1942410917557768], [349.8, 0.1741636128017427], [349.2, 0.1741636128017427], [349.2, 0.1942410917557768]]",rect,617,1745,390,439,133,287,"[[390, 133], [439, 133], [439, 287], [390, 287], [390, 133]]",349.0,7546,414.5,210.0,0.020077478954034122,0.17907712318675667,0.18420235227875975,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[231, 78, 75]","[47, 15, 128]","[234, 44, 140]","[186, 225, 154]","[219, 11, 43]",solid
"[[350.2, 0.20795614272692844], [350.8, 0.20795614272692844], [350.8, 0.1886715459261281], [350.2, 0.1886715459261281], [350.2, 0.20795614272692844]]",rect,617,1750,400,448,131,282,"[[400, 131], [448, 131], [448, 282], [400, 282], [400, 131]]",350.0,7248,424.0,206.5,0.019284596800800333,0.18401260131818423,0.19831384432652827,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[231, 77, 76]","[48, 14, 128]","[233, 42, 141]","[187, 224, 153]","[218, 10, 45]",solid
"[[351.2, 0.24615035140101757], [351.8, 0.24615035140101757], [351.8, 0.22828123549122523], [351.2, 0.22828123549122523], [351.2, 0.24615035140101757]]",rect,617,1755,423,469,128,274,"[[423, 128], [469, 128], [469, 274], [423, 274], [423, 128]]",351.0,6716,446.0,201.0,0.01786911590979236,0.19562720535147965,0.2372157934461214,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[232, 77, 78]","[51, 13, 128]","[232, 41, 143]","[189, 223, 150]","[215, 9, 47]",solid
"[[352.2, 0.1859192401870238], [352.8, 0.1859192401870238], [352.8, 0.16841729789181623], [352.2, 0.16841729789181623], [352.2, 0.1859192401870238]]",rect,617,1760,418,464,127,270,"[[418, 127], [464, 127], [464, 270], [418, 270], [418, 127]]",352.0,6578,441.0,198.5,0.017501942295207587,0.19272112573407896,0.17716826903942,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[232, 76, 78]","[51, 12, 128]","[232, 39, 143]","[189, 224, 151]","[215, 9, 47]",solid
