shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[62.8, 0.5755241125983218], [63.2, 0.5773264565081497], [63.2, 0.6050776977743055], [62.8, 0.6032753538644776], [62.8, 0.5755241125983218]]",link,16,315,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",62.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[63.8, 0.5773264565081497], [64.2, 0.5773264565081497], [64.2, 0.6050776977743055], [63.8, 0.6050776977743055], [63.8, 0.5773264565081497]]",link,16,320,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",63.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[64.8, 0.5773264565081497], [65.2, 0.5773264565081497], [65.2, 0.6050776977743055], [64.8, 0.6050776977743055], [64.8, 0.5773264565081497]]",link,16,325,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",64.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[65.8, 0.5773264565081497], [66.2, 0.5773264565081497], [66.2, 0.6050776977743055], [65.8, 0.6050776977743055], [65.8, 0.5773264565081497]]",link,16,330,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",65.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[66.8, 0.5773264565081497], [67.2, 0.5773264565081497], [67.2, 0.6050776977743055], [66.8, 0.6050776977743055], [66.8, 0.5773264565081497]]",link,16,335,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",66.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[67.8, 0.5773264565081497], [68.2, 0.5773264565081497], [68.2, 0.6050776977743055], [67.8, 0.6050776977743055], [67.8, 0.5773264565081497]]",link,16,340,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",67.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[68.8, 0.5773264565081497], [69.2, 0.5773264565081497], [69.2, 0.6050776977743055], [68.8, 0.6050776977743055], [68.8, 0.5773264565081497]]",link,16,345,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",68.5,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[69.8, 0.5773264565081497], [70.2, 0.5779987188878796], [70.2, 0.6049017437646097], [69.8, 0.6050776977743055], [69.8, 0.5773264565081497]]",link,16,350,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",69.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5914502313262446,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[70.8, 0.5779987188878796], [71.2, 0.5786307770797436], [71.2, 0.6055338019564738], [70.8, 0.6049017437646097], [70.8, 0.5779987188878796]]",link,16,355,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",70.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[71.8, 0.5786307770797436], [72.2, 0.5786307770797436], [72.2, 0.6055338019564738], [71.8, 0.6055338019564738], [71.8, 0.5786307770797436]]",link,16,360,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",71.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[72.8, 0.5786307770797436], [73.2, 0.5786307770797436], [73.2, 0.6055338019564738], [72.8, 0.6055338019564738], [72.8, 0.5786307770797436]]",link,16,365,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",72.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[73.8, 0.5786307770797436], [74.2, 0.5786307770797436], [74.2, 0.6055338019564738], [73.8, 0.6055338019564738], [73.8, 0.5786307770797436]]",link,16,370,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",73.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[74.8, 0.5786307770797436], [75.2, 0.5786307770797436], [75.2, 0.6055338019564738], [74.8, 0.6055338019564738], [74.8, 0.5786307770797436]]",link,16,375,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",74.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[75.8, 0.5786307770797436], [76.2, 0.5786307770797436], [76.2, 0.6055338019564738], [75.8, 0.6055338019564738], [75.8, 0.5786307770797436]]",link,16,380,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",75.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[76.8, 0.5786307770797436], [77.2, 0.5786307770797436], [77.2, 0.6055338019564738], [76.8, 0.6055338019564738], [76.8, 0.5786307770797436]]",link,16,385,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",76.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[77.8, 0.5786307770797436], [78.2, 0.5786307770797436], [78.2, 0.6055338019564738], [77.8, 0.6055338019564738], [77.8, 0.5786307770797436]]",link,16,390,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",77.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[78.8, 0.5786307770797436], [79.2, 0.5786307770797436], [79.2, 0.6055338019564738], [78.8, 0.6055338019564738], [78.8, 0.5786307770797436]]",link,16,395,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",78.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[79.8, 0.5786307770797436], [80.2, 0.5767707120581195], [80.2, 0.6045219533242753], [79.8, 0.6055338019564738], [79.8, 0.5786307770797436]]",link,16,400,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",79.5,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[80.8, 0.5767707120581195], [81.2, 0.5767707120581195], [81.2, 0.6045219533242753], [80.8, 0.6045219533242753], [80.8, 0.5767707120581195]]",link,16,405,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",80.5,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[81.8, 0.5767707120581195], [82.2, 0.5767707120581195], [82.2, 0.6045219533242753], [81.8, 0.6045219533242753], [81.8, 0.5767707120581195]]",link,16,410,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",81.5,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[82.8, 0.5767707120581195], [83.2, 0.5767707120581195], [83.2, 0.6045219533242753], [82.8, 0.6045219533242753], [82.8, 0.5767707120581195]]",link,16,415,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",82.5,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[83.8, 0.5767707120581195], [84.2, 0.5767707120581195], [84.2, 0.6045219533242753], [83.8, 0.6045219533242753], [83.8, 0.5767707120581195]]",link,16,420,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",83.5,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[84.8, 0.5767707120581195], [85.2, 0.5813704166085562], [85.2, 0.6084447983316349], [84.8, 0.6045219533242753], [84.8, 0.5767707120581195]]",link,16,425,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",84.5,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[85.8, 0.5813704166085562], [86.2, 0.5813704166085562], [86.2, 0.6084447983316349], [85.8, 0.6084447983316349], [85.8, 0.5813704166085562]]",link,16,430,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",85.5,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[86.8, 0.5813704166085562], [87.2, 0.581865603512063], [87.2, 0.6096168447782188], [86.8, 0.6084447983316349], [86.8, 0.5813704166085562]]",link,16,435,1124,1165,100,258,"[[1124, 100], [1165, 100], [1165, 258], [1124, 258], [1124, 100]]",86.5,6478,1144.5,179.0,0.02775124126615574,0.5957412241451409,0.5957412241451409,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[87.8, 0.581865603512063], [88.2, 0.5813704166085562], [88.2, 0.6084447983316349], [87.8, 0.6096168447782188], [87.8, 0.581865603512063]]",link,16,440,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",87.5,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[88.8, 0.5813704166085562], [89.2, 0.5813704166085562], [89.2, 0.6084447983316349], [88.8, 0.6084447983316349], [88.8, 0.5813704166085562]]",link,16,445,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",88.5,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[89.8, 0.5813704166085562], [90.2, 0.5796838503938601], [90.2, 0.6072594508925085], [89.8, 0.6084447983316349], [89.8, 0.5813704166085562]]",link,16,450,1120,1161,101,258,"[[1120, 101], [1161, 101], [1161, 258], [1120, 258], [1120, 101]]",89.5,6437,1140.5,179.5,0.027575600498648423,0.5934716506431843,0.5934716506431843,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[90.8, 0.5796838503938601], [91.2, 0.5808537548798645], [91.2, 0.6077567797565946], [90.8, 0.6072594508925085], [90.8, 0.5796838503938601]]",link,16,455,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",90.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[91.8, 0.5808537548798645], [92.2, 0.5808537548798645], [92.2, 0.6077567797565946], [91.8, 0.6077567797565946], [91.8, 0.5808537548798645]]",link,16,460,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",91.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[92.8, 0.5808537548798645], [93.2, 0.5808537548798645], [93.2, 0.6077567797565946], [92.8, 0.6077567797565946], [92.8, 0.5808537548798645]]",link,16,465,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",92.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[93.8, 0.5808537548798645], [94.2, 0.5808537548798645], [94.2, 0.6077567797565946], [93.8, 0.6077567797565946], [93.8, 0.5808537548798645]]",link,16,470,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",93.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[94.8, 0.5808537548798645], [95.2, 0.5808537548798645], [95.2, 0.6077567797565946], [94.8, 0.6077567797565946], [94.8, 0.5808537548798645]]",link,16,475,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",94.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[95.8, 0.5808537548798645], [96.2, 0.5808537548798645], [96.2, 0.6077567797565946], [95.8, 0.6077567797565946], [95.8, 0.5808537548798645]]",link,16,480,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",95.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[96.8, 0.5808537548798645], [97.2, 0.5808537548798645], [97.2, 0.6077567797565946], [96.8, 0.6077567797565946], [96.8, 0.5808537548798645]]",link,16,485,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",96.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[97.8, 0.5808537548798645], [98.2, 0.5808537548798645], [98.2, 0.6077567797565946], [97.8, 0.6077567797565946], [97.8, 0.5808537548798645]]",link,16,490,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",97.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[98.8, 0.5808537548798645], [99.2, 0.5808537548798645], [99.2, 0.6077567797565946], [98.8, 0.6077567797565946], [98.8, 0.5808537548798645]]",link,16,495,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",98.5,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[99.8, 0.5808537548798645], [100.2, 0.5786307770797436], [100.2, 0.6055338019564738], [99.8, 0.6077567797565946], [99.8, 0.5808537548798645]]",link,16,500,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",99.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[100.8, 0.5786307770797436], [101.2, 0.5786307770797436], [101.2, 0.6055338019564738], [100.8, 0.6055338019564738], [100.8, 0.5786307770797436]]",link,16,505,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",100.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[101.8, 0.5786307770797436], [102.2, 0.5786307770797436], [102.2, 0.6055338019564738], [101.8, 0.6055338019564738], [101.8, 0.5786307770797436]]",link,16,510,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",101.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[102.8, 0.5786307770797436], [103.2, 0.5786307770797436], [103.2, 0.6055338019564738], [102.8, 0.6055338019564738], [102.8, 0.5786307770797436]]",link,16,515,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",102.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[103.8, 0.5786307770797436], [104.2, 0.5786307770797436], [104.2, 0.6055338019564738], [103.8, 0.6055338019564738], [103.8, 0.5786307770797436]]",link,16,520,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",103.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[104.8, 0.5786307770797436], [105.2, 0.5786307770797436], [105.2, 0.6055338019564738], [104.8, 0.6055338019564738], [104.8, 0.5786307770797436]]",link,16,525,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",104.5,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
